Date,Daily Return,Mkt-RF,SMB,HML,RF,Strategy Return,Dividends,Transaction Cost
2018-02-27,0.005874285,-0.0125,-0.0019,0.0003,0.00006,0.007554275,0,0.00161999
2018-02-28,-0.000188047,-0.0111,-0.0042,-0.0031,0.00006,0.002024071,0,0.002152118
2018-03-01,0.00283846,-0.0119,0.0101,-0.0002,0.00005,0.004617796,0,0.001729336
2018-03-02,0.002344078,0.007,0.0117,-0.0049,0.00005,0.00450762,0.000180686,0.002294228
2018-03-05,0.00598366,0.0106,-0.0039,0.0023,0.00005,0.00870331,0,0.00266965
2018-03-06,-0.002333496,0.0036,0.0069,0.0012,0.00005,0.000695136,-0.000746174,0.002232458
2018-03-07,-0.009271827,0.0005,0.0078,-0.0044,0.00005,-0.006698435,0,0.002523392
2018-03-08,0.001958333,0.0037,-0.0048,-0.0036,0.00005,0.004124324,0,0.002115991
2018-03-09,0.000395606,0.017,-0.0025,0.0028,0.00005,0.0027121,0,0.002266494
2018-03-12,0.001671245,-0.0009,0.0047,-0.0008,0.00005,0.003770401,0,0.002049156
2018-03-13,-0.001090235,-0.0067,0.0008,0.0003,0.00005,0.001199966,-0.000270315,0.001969886
2018-03-14,0.008314931,-0.0053,0.0023,-0.0057,0.00005,0.009713642,0.000833367,0.002182078
2018-03-15,0.006853615,-0.0018,-0.0039,0.0032,0.00005,0.008479809,0,0.001576194
2018-03-16,-0.006703994,0.0025,0.0047,0.0018,0.00005,-0.004415039,0,0.002238955
2018-03-19,0.001715256,-0.0138,0.0035,0.0041,0.00005,0.003793501,-0.000236808,0.001791437
2018-03-20,0.004184573,0.0015,-0.0008,-0.0036,0.00005,0.006266412,0,0.002031839
2018-03-21,5.014E-06,-0.0006,0.0075,0.0045,0.00005,0.002937788,-0.000546583,0.002336191
2018-03-22,0.007251433,-0.0254,0.0051,-0.0049,0.00005,0.010947075,-0.000918769,0.002726873
2018-03-23,0.004134651,-0.0209,0.0021,-0.0023,0.00005,0.006856114,-0.000102425,0.002569038
2018-03-26,0.012893214,0.0267,-0.0068,0.0003,0.00005,0.015013139,0,0.002069925
2018-03-27,0.005970222,-0.0187,-0.0021,0.0037,0.00005,0.008045645,0,0.002025423
2018-03-28,0.001692307,-0.0035,0.0014,0.0065,0.00005,0.003863502,-0.000092075,0.00202912
2018-03-29,0.003368235,0.0141,-0.0032,-0.0022,0.00005,0.006019145,0,0.00260091
2018-04-02,0.001934683,-0.0229,-0.0015,0.0036,0.00007,0.004365047,-0.000132449,0.002227915
2018-04-03,0.002184985,0.0124,-0.0004,0.0019,0.00007,0.004667795,0,0.00241281
2018-04-04,0.002630159,0.0117,0.0033,-0.0032,0.00007,0.004635236,0,0.001935077
2018-04-05,0.000244675,0.0075,0.0003,0.0046,0.00007,0.002850192,0,0.002535517
2018-04-06,-0.000275409,-0.0219,0.0039,-0.0006,0.00007,0.001751041,0,0.00195645
2018-04-09,0.00165151,0.003,-0.0015,-0.0053,0.00007,0.003378911,0,0.001657401
2018-04-10,-0.001303285,0.0177,0.004,-0.0012,0.00007,0.000943755,0,0.00217704
2018-04-11,0.001994267,-0.0049,0.0092,-0.0031,0.00007,0.004139368,0,0.002075101
2018-04-12,-0.00202558,0.0084,-0.0023,0.0018,0.00007,0.001035924,-0.001165077,0.001826427
2018-04-13,0.006924758,-0.0037,0.0003,-0.0024,0.00007,0.007654312,0.001394532,0.002054086
2018-04-16,-0.003450007,0.0082,0.0008,-0.0002,0.00007,-0.002296607,0.000764831,0.001848231
2018-04-17,-0.000287751,0.0109,0.0016,-0.0118,0.00007,0.001685334,0.0002,0.002103085
2018-04-18,0.00934292,0.0013,0.0021,0.0002,0.00007,0.011610395,9.05E-05,0.002287975
2018-04-19,0.007032395,-0.0049,-0.0047,0.0108,0.00007,0.01001671,-0.000814483,0.002099832
2018-04-20,0.003844292,-0.0081,0.0006,0.0058,0.00007,0.006890825,-0.000757381,0.002219152
2018-04-23,0.001402539,-0.0005,-0.0007,0.002,0.00007,0.003822904,-0.000285929,0.002064436
2018-04-24,-0.000528731,-0.013,0.0054,0.0102,0.00007,0.001953123,0,0.002411854
2018-04-25,-0.007934589,0.001,-0.0033,0.0008,0.00007,-0.005060101,-0.000348696,0.002455792
2018-04-26,0.002219913,0.0096,-0.0039,-0.0085,0.00007,0.004403359,0,0.002113446
2018-04-27,-0.004848116,0.0001,-0.0026,0.0003,0.00007,-0.002764673,0,0.002013443
2018-04-30,0.000649521,-0.008,0.0002,-0.001,0.00007,0.002886666,0,0.002167145
2018-05-01,0.001582966,0.0024,0.0022,-0.0054,0.00006,0.00351423,0.000295899,0.002167163
2018-05-02,0.000167501,-0.0063,0.0128,-0.0036,0.00006,0.002215021,0,0.00198752
2018-05-03,0.002877491,-0.0025,-0.0052,-0.0015,0.00006,0.005040647,0,0.002103156
2018-05-04,-0.004236858,0.013,0.0002,-0.002,0.00006,-0.002132072,0,0.002044786
2018-05-07,-0.000472799,0.0042,0.0041,-0.0034,0.00006,0.001547766,0,0.001960565
2018-05-08,-0.002506369,0.0007,0.0049,0.0024,0.00006,-0.00051466,0,0.001931709
2018-05-09,0.000548887,0.0089,-0.0022,0.0026,0.00006,0.002328679,0,0.001719792
2018-05-10,0.003252968,0.0085,-0.0043,-0.0004,0.00006,0.005446259,0,0.002133291
2018-05-11,0.003982835,0.0019,0.0013,-0.0038,0.00006,0.009261206,-0.003123357,0.002095014
2018-05-14,-0.004260493,0.0005,-0.0036,0.001,0.00006,-0.001123394,-0.000695918,0.002381181
2018-05-15,0.008197957,-0.0055,0.0067,0.0041,0.00006,0.010998372,-0.00068694,0.002053475
2018-05-16,-0.003366625,0.005,0.0071,-0.0025,0.00006,-0.000676035,-0.000723579,0.001907011
2018-05-17,0.005157343,0.0002,0.009,0.003,0.00006,0.007160675,0,0.001943332
2018-05-18,0.006046314,-0.0023,0.0057,-0.0061,0.00006,0.008771243,-0.000643482,0.002021447
2018-05-21,-0.005659549,0.0072,-0.0019,0.0044,0.00006,-0.002957299,-0.000366565,0.002275685
2018-05-22,-0.004808092,-0.0042,-0.0076,0.0061,0.00006,-0.002430517,-0.000236824,0.002080751
2018-05-23,-1.9402E-05,0.0029,0.0005,-0.007,0.00006,0.003949578,-0.001655145,0.002253835
2018-05-24,0.000584107,-0.0016,0.0037,-0.0035,0.00006,0.002584113,0.000116115,0.002056121
2018-05-25,-0.001022522,-0.0021,0.0025,-0.004,0.00006,0.00022688,0.000726311,0.001915713
2018-05-29,-0.004714627,-0.0104,0.0133,-0.0102,0.00006,-0.002412816,0,0.002241811
2018-05-30,0.002211078,0.0131,0.0005,0.0037,0.00006,0.004249703,0,0.001978625
2018-05-31,0.005604389,-0.007,0.0007,-0.0043,0.00006,0.007454628,0,0.001790239
2018-06-01,0.001291787,0.0106,-0.0023,-0.0011,0.00006,0.003369218,0,0.002017431
2018-06-04,-0.001505378,0.0048,0.0017,-0.0045,0.00006,0.000551165,0,0.001996543
2018-06-05,0.007201047,0.0017,0.0082,-0.0044,0.00006,0.009414922,0,0.002153875
2018-06-06,-0.003139261,0.0086,-0.0033,0.002,0.00006,-0.000502601,0,0.00257666
2018-06-07,-0.001811415,-0.0014,-0.003,0.0093,0.00006,0.000336404,0,0.002087819
2018-06-08,-0.000759482,0.0031,0.0008,-0.004,0.00006,0.000973993,0,0.001673475
2018-06-11,-0.001093828,0.0012,0.0018,-0.0017,0.00006,0.003978706,-0.003299539,0.001712995
2018-06-12,-0.003676179,0.0023,0.0023,-0.0063,0.00006,-0.001749546,0,0.001866633
2018-06-13,0.001275646,-0.0033,0.0008,-0.002,0.00006,0.004486317,-0.000838373,0.002312298
2018-06-14,-0.003040527,0.0027,0.0032,-0.01,0.00006,-0.000543045,-0.000271524,0.002165958
2018-06-15,-0.008954664,-0.0008,0.0005,-0.0025,0.00006,-0.006626854,-4.60E-05,0.00222181
2018-06-18,-0.002079695,-0.0009,0.0072,0.0008,0.00006,-8.38E-05,0,0.001935895
2018-06-19,-0.001902445,-0.0038,0.0057,-0.0014,0.00006,0.000243894,0.00017374,0.002260079
2018-06-20,0.004139698,0.0023,0.0073,-0.0051,0.00006,0.006246164,-0.000127258,0.001919208
2018-06-21,0.0000414,-0.0073,-0.0063,0.0033,0.00006,0.00263472,-0.000670947,0.001862373
2018-06-22,-0.006177256,0.0011,0,0.0046,0.00006,-0.002750379,-0.001612676,0.001754201
2018-06-25,0.000751315,-0.0148,-0.0054,0.0057,0.00006,0.002753839,-0.000291815,0.001650709
2018-06-26,0.001478675,0.0027,0.0063,-0.0024,0.00006,0.003179242,0,0.001640567
2018-06-27,-0.000940552,-0.0102,-0.01,0.0036,0.00006,0.000884152,0.000108216,0.00187292
2018-06-28,-0.00087287,0.0058,-0.0018,-0.0051,0.00006,0.001235032,0,0.002047902
2018-06-29,-0.004449374,0.0007,-0.002,-0.0024,0.00006,-0.002567076,0,0.001822298
2018-07-02,-0.002563311,0.0036,0.0044,-0.0025,0.00008,-0.000435604,0,0.002047707
2018-07-03,-0.004149967,-0.0044,0.0081,-0.0002,0.00008,-0.001949849,0,0.002120118
2018-07-05,0.006659524,0.0087,0.0044,-0.0043,0.00008,0.008695018,0,0.001955494
2018-07-06,-0.000458571,0.0088,0.0005,-0.003,0.00008,0.003395604,-0.00138195,0.002392225
2018-07-09,0.001221069,0.0093,-0.0041,0.0085,0.00008,0.003660362,0,0.002359293
2018-07-10,0.000341886,0.0021,-0.0078,-0.0017,0.00008,0.002388126,0,0.00196624
2018-07-11,0.000870298,-0.0069,-0.0002,-0.0045,0.00008,0.003094266,0,0.002143968
2018-07-12,-0.00638461,0.0086,-0.0035,-0.0114,0.00008,-0.004348788,0,0.001955822
2018-07-13,-0.001914501,0.0008,-0.0012,-0.003,0.00008,0.00199619,-0.002163485,0.001667206
2018-07-16,0.003968884,-0.0016,-0.0078,0.0098,0.00008,0.007248784,-0.001356024,0.001843876
2018-07-17,-0.002126414,0.0048,0.0026,-0.0076,0.00008,-0.00022544,0,0.001820974
2018-07-18,-0.000978046,0.0027,-0.0027,0.0067,0.00008,0.001460851,-0.000231415,0.002127482
2018-07-19,-0.000269884,-0.0034,0.0096,-0.0036,0.00008,0.002032305,-0.000120893,0.002101296
2018-07-20,0.007152909,-0.001,-0.0019,0.0012,0.00008,0.009243728,-0.000028883,0.001981936
2018-07-23,-0.00254027,0.0015,-0.003,0.0055,0.00008,-0.000204017,-7.43E-05,0.002181953
2018-07-24,-0.002022755,0.0022,-0.0136,0.0039,0.00008,0.000461518,-0.000351728,0.002052545
2018-07-25,0.00125041,0.0083,-0.0043,-0.0106,0.00008,0.003501726,0,0.002171316
2018-07-26,0.002962906,-0.002,0.0064,0.0057,0.00008,0.004403991,0.00073356,0.002094645
2018-07-27,0.000280685,-0.0082,-0.0138,0.0106,0.00008,0.00250006,0,0.002139375
2018-07-30,-0.00165649,-0.007,-0.0021,0.0157,0.00008,0.000793339,0,0.002369829
2018-07-31,-0.000912909,0.0051,0.0085,-0.0111,0.00008,0.001291768,0,0.002124677
2018-08-01,0.003837295,-0.0013,0.0004,-0.0019,0.00007,0.006006674,0,0.002099379
2018-08-02,0.00467866,0.0067,0.0031,-0.0067,0.00007,0.006739167,0,0.001990507
2018-08-03,-0.008450301,0.0031,-0.0107,0.0052,0.00007,-0.005882961,0,0.00249734
2018-08-06,0.003564102,0.0046,0.0025,-0.0034,0.00007,0.005600356,0,0.001966254
2018-08-07,-0.003924164,0.0029,0.0003,-0.0017,0.00007,-0.002244911,0,0.001609253
2018-08-08,0.006474394,-0.0004,-0.0012,0.0027,0.00007,0.008354703,0,0.001810309
2018-08-09,-0.007025013,-0.0005,0.0037,-0.0035,0.00007,-0.005274407,0,0.001680606
2018-08-10,0.001109821,-0.006,0.0039,-0.0021,0.00007,0.002826115,0,0.001646294
2018-08-13,0.008298994,-0.0046,-0.0015,-0.0029,0.00007,0.011855016,-0.001760751,0.001725271
2018-08-14,0.002475868,0.0069,0.0031,0.0021,0.00007,0.004359455,0,0.001813587
2018-08-15,0.000779159,-0.0091,-0.0054,-0.0013,0.00007,0.003195602,-0.00027542,0.002071023
2018-08-16,-0.004911321,0.0086,-0.0006,0.0025,0.00007,-0.002659873,0,0.002181448
2018-08-17,-0.009230498,0.003,0.0009,0.0001,0.00007,-0.006187938,-0.00075782,0.00221474
2018-08-20,0.00085903,0.0025,0.0012,0.0014,0.00007,0.00298813,-0.000012236,0.002046864
2018-08-21,-0.000295753,0.0033,0.0091,0.0012,0.00007,0.001712239,0,0.001937992
2018-08-22,0.005436546,0.0005,0.0036,-0.0035,0.00007,0.007701655,0,0.002195109
2018-08-23,-9.005E-06,-0.0019,-0.0006,-0.0032,0.00007,0.002519516,-0.000480543,0.001977978
2018-08-24,-0.000786112,0.0062,-0.0002,-0.0058,0.00007,0.001694763,-0.000175079,0.002235796
2018-08-27,0.00213815,0.0074,-0.0067,-0.0016,0.00007,0.003916716,0,0.001708566
2018-08-28,-0.003231154,-0.0001,-0.0011,-0.0024,0.00007,-0.000661299,0,0.002499855
2018-08-29,0.000769057,0.0056,-0.0004,-0.0058,0.00007,0.003205476,0,0.002366419
2018-08-30,-0.002805031,-0.0041,0.0029,-0.0042,0.00007,-4.40E-05,-0.000212119,0.002478912
2018-08-31,0.005124928,0.0008,0.005,-0.0038,0.00007,0.007413301,0,0.002218373
2018-09-04,0.005588686,-0.0011,-0.0037,0.0001,0.00008,0.007458642,8.25E-05,0.001872456
2018-09-05,-0.005121398,-0.0041,-0.0018,0.0066,0.00008,-0.002908031,0,0.002133367
2018-09-06,0.001722063,-0.0044,-0.0035,-0.0024,0.00008,0.003487438,0,0.001685375
2018-09-07,-0.002115155,-0.0018,0.001,-0.0021,0.00008,0.000515002,0,0.002550157
2018-09-10,0.000701714,0.0023,0.0012,-0.0037,0.00008,0.003057942,0,0.002276228
2018-09-11,-0.007347032,0.0037,-0.0029,-0.0024,0.00008,-0.005350582,-0.000200475,0.001715975
2018-09-12,-0.002131349,0.0003,-0.0006,-0.0023,0.00008,2.51E-05,0,0.002076449
2018-09-13,-0.003113006,0.0045,-0.0044,-0.004,0.00008,-0.000895759,0,0.002137247
2018-09-14,-0.00129676,0.0012,0.0026,0.0025,0.00008,0.0001724,0.000687606,0.002076766
2018-09-17,-0.013510283,-0.0071,-0.0046,0.0083,0.00008,-0.010339109,-0.001092454,0.00199872
2018-09-18,0.005625278,0.0057,0.0005,-0.0048,0.00008,0.007011555,0,0.001306277
2018-09-19,0.000876932,0.0006,-0.0066,0.0128,0.00008,0.003877187,-0.000645429,0.002274826
2018-09-20,-0.002207744,0.0077,0.0031,-0.0022,0.00008,0.001474587,-0.001413132,0.002189199
2018-09-21,-0.001623883,-0.0013,-0.0042,0.003,0.00008,0.000843937,-0.000151844,0.002235976
2018-09-24,0.003830233,-0.0031,0.0006,-0.009,0.00008,0.006505384,-0.000860031,0.00173512
2018-09-25,-0.010889369,-0.0005,0.0027,-0.0038,0.00008,-0.00903874,0,0.001770629
2018-09-26,0.005265392,-0.004,-0.0038,-0.0063,0.00008,0.006857855,0.000233547,0.00174601
2018-09-27,0.010415588,0.0027,-0.0026,-0.0055,0.00008,0.012005112,0,0.001509524
2018-09-28,-0.001924891,-0.0003,0.004,-0.002,0.00008,0.000241605,0,0.002086496
2018-10-01,0.000190333,0.0016,-0.0162,0.0034,0.00008,0.002774105,0,0.002503772
2018-10-02,0.000727875,-0.0021,-0.0098,0.0059,0.00008,0.002809644,0,0.002001769
2018-10-03,-0.00073219,0.002,0.0084,0.0051,0.00008,0.001427874,0,0.002080064
2018-10-04,0.004475258,-0.0093,-0.0106,0.0157,0.00008,0.006871774,0,0.002316516
2018-10-05,-0.001547235,-0.0064,-0.0043,0.0038,0.00008,0.001512882,0,0.002980117
2018-10-08,-0.003195177,-0.0017,-0.004,0.0122,0.00008,-0.001367566,0,0.001747611
2018-10-09,-0.002604588,-0.0018,-0.0029,0.0028,0.00008,-0.000767573,-0.000105336,0.001651679
2018-10-10,0.0075976,-0.0333,0.0029,0.011,0.00008,0.00961219,0,0.00193459
2018-10-11,0.010198802,-0.0196,0.0045,-0.0092,0.00008,0.012654511,0,0.002375709
2018-10-12,0.005372229,0.0138,-0.0088,-0.0174,0.00008,0.005645609,0.002095599,0.002288979
2018-10-15,-0.002645738,-0.0048,0.0092,0.0051,0.00008,0.000259421,-0.000376579,0.00244858
2018-10-16,0.009378345,0.0224,0.0068,-0.0143,0.00008,0.01176205,-0.000333895,0.00196981
2018-10-17,0.005075044,-0.0008,-0.0068,0.0025,0.00008,0.008735621,-0.001171697,0.00240888
2018-10-18,-7.6358E-05,-0.0154,-0.0054,0.0042,0.00008,0.003010631,-0.000657325,0.002349664
2018-10-19,-0.003451949,-0.0025,-0.0133,0.0071,0.00008,-0.001024077,0,0.002347872
2018-10-22,0.001557404,-0.0038,0.0048,-0.0125,0.00008,0.003640515,0,0.002003111
2018-10-23,-0.000754242,-0.0062,-0.001,-0.0041,0.00008,0.002021866,0,0.002696108
2018-10-24,0.00262592,-0.0333,-0.0093,0.0077,0.00008,0.00488803,-0.000125256,0.002056854
2018-10-25,0.006497644,0.0193,0.0042,-0.0058,0.00008,0.008931625,0,0.002353981
2018-10-26,0.001027569,-0.0165,0.0058,0.0035,0.00008,0.003087813,0,0.001980244
2018-10-29,0.017255299,-0.0077,-0.0033,0.0162,0.00008,0.019108819,0,0.00177352
2018-10-30,0.001519536,0.0166,0.0042,0.0008,0.00008,0.004142693,0,0.002543157
2018-10-31,-0.002352642,0.0122,-0.0066,-0.0074,0.00008,-0.000561182,0,0.00171146
2018-11-01,0.002525319,0.0129,0.0135,-0.0114,0.00008,0.004306096,0,0.001700777
2018-11-02,0.00830991,-0.0053,0.0079,0.0067,0.00008,0.010580261,0,0.002190351
2018-11-05,0.004548143,0.004,-0.0101,0.0155,0.00008,0.007252989,0,0.002624846
2018-11-06,0.002669114,0.0058,-0.0016,0.0003,0.00008,0.004663276,0,0.001914162
2018-11-07,0.005142602,0.0211,-0.0033,-0.0106,0.00008,0.007388919,0,0.002166317
2018-11-08,-0.001531003,-0.0028,-0.0025,0.0026,0.00008,0.000583402,0,0.002034405
2018-11-09,-0.00804575,-0.0104,-0.0086,0.0041,0.00008,-0.002296034,-0.004095171,0.001574545
2018-11-12,0.001310959,-0.0206,0.0001,0.0085,0.00008,0.00294497,0,0.001554011
2018-11-13,0.005022014,-0.0013,-0.0011,0.0016,0.00008,0.006159564,0.000461713,0.001519263
2018-11-14,0.002897042,-0.0077,0.0003,-0.0029,0.00008,0.005503272,-0.000418678,0.002107552
2018-11-15,-0.000451811,0.0118,0.0036,-0.0041,0.00008,0.002535053,-0.000211626,0.002695238
2018-11-16,-0.006093297,0.0015,0.0002,-0.0005,0.00008,-0.003571582,-0.000327927,0.002113788
2018-11-19,0.010038375,-0.0188,-0.0073,0.023,0.00008,0.0119387,-0.0002634,0.001556925
2018-11-20,-0.001284164,-0.0185,0.0014,-0.0053,0.00008,0.000168968,0.000745717,0.002118849
2018-11-21,-0.007325158,0.0051,0.0098,-0.0034,0.00008,-0.005161386,0,0.002083772
2018-11-23,-0.009380154,-0.0055,0.0083,-0.0059,0.00008,-0.006029502,-0.001152252,0.0021184
2018-11-26,0.004065663,0.0162,-0.0066,-0.002,0.00008,0.010322894,-0.004218,0.001959231
2018-11-27,0.005748885,0.0011,-0.0109,0.0026,0.00008,0.013193587,-0.00546315,0.001901552
2018-11-28,0.001945039,0.0242,0.0045,-0.0116,0.00008,0.003806486,0,0.001781447
2018-11-29,-0.004218654,-0.0022,-0.001,-0.001,0.00008,-0.001859969,0,0.002278685
2018-11-30,0.001223543,0.0078,-0.0033,-0.0043,0.00008,0.003218713,0,0.00191517
2018-12-03,-0.001133639,0.0113,-0.0005,-0.008,0.00011,0.001186652,-5.33E-05,0.002156991
2018-12-04,-0.005880127,-0.0345,-0.0097,-0.0021,0.00011,-0.003689964,0,0.002080163
2018-12-06,-0.000968606,-0.0016,0.0014,-0.0105,0.00011,0.001047161,0,0.001905767
2018-12-07,0.005825583,-0.0236,0.002,0.0132,0.00011,0.008073478,0,0.002137895
2018-12-10,0.003178852,0.001,-0.0011,-0.0162,0.00011,0.007486701,-0.00197918,0.002218669
2018-12-11,-0.001978091,-0.0008,-0.0005,-0.004,0.00011,0.000571246,0,0.002439337
2018-12-12,0.002038795,0.0068,0.0057,-0.0019,0.00011,0.004095059,0.000223106,0.00216937
2018-12-13,-0.000869215,-0.0026,-0.0151,-0.0019,0.00011,0.002128826,-0.000210794,0.002677247
2018-12-14,0.002530614,-0.0189,-0.0007,0.005,0.00011,0.004288504,0.000826691,0.002474581
2018-12-17,0.00159063,-0.0213,-0.0026,0.0109,0.00011,0.010488803,-0.006746093,0.00204208
2018-12-18,-0.004180029,-0.0003,0.0003,-0.006,0.00011,-0.002194464,0,0.001875565
2018-12-19,-0.009659574,-0.0158,-0.0062,0.0004,0.00011,-0.006622128,-0.000427777,0.002499669
2018-12-20,0.004453059,-0.0162,-0.0029,0.0098,0.00011,0.007077699,-3.19E-05,0.00248274
2018-12-21,0.002157916,-0.0217,-0.0055,0.0077,0.00011,0.008500071,-0.004053999,0.002178156
2018-12-24,-0.020855647,-0.0255,0.01,-0.0048,0.00011,-0.01656076,-0.002153145,0.002031742
2018-12-26,-0.016953066,0.0506,-0.0006,-0.0102,0.00011,-0.014805686,0,0.00203738
2018-12-27,0.013090485,0.0078,-0.0066,-0.0012,0.00011,0.015410862,0,0.002210377
2018-12-28,0.00881501,-0.0003,0.0077,0.0026,0.00011,0.011369172,0,0.002444162
2018-12-31,0.008445547,0.009,-0.001,-0.0046,0.00011,0.012912262,-0.001488576,0.002868139
2019-01-02,0.010678649,0.0023,0.0059,0.0111,0.0001,0.012775956,0,0.001997307
2019-01-03,0.017243537,-0.0245,0.0036,0.012,0.0001,0.019847197,0,0.00250366
2019-01-04,0.002637051,0.0355,0.0041,-0.007,0.0001,0.00492815,0,0.002191099
2019-01-07,0.008844165,0.0094,0.01,-0.0075,0.0001,0.011410952,0,0.002466787
2019-01-08,-0.003654218,0.0101,0.0053,-0.0063,0.0001,-0.001080332,0,0.002473886
2019-01-09,0.005431399,0.0056,0.0046,0.001,0.0001,0.01136819,-0.003402494,0.002434297
2019-01-10,0.002619952,0.0042,0.0003,-0.0046,0.0001,0.004844249,0,0.002124297
2019-01-11,0.003550741,-0.0001,0.0012,0.0022,0.0001,0.005449756,0,0.001799015
2019-01-14,0.006253108,-0.006,-0.0059,0.0094,0.0001,0.00857616,0,0.002223052
2019-01-15,0.000534401,0.0106,0,-0.0088,0.0001,0.002620066,0.000160177,0.002145842
2019-01-16,0.005519208,0.0028,0.0004,0.0092,0.0001,0.007724849,0.000121077,0.002226718
2019-01-17,-0.003456646,0.0075,0.0011,-0.0024,0.0001,-0.001672363,0.0004585,0.002142783
2019-01-18,-0.003163586,0.0129,-0.0036,0.0012,0.0001,-0.001038645,0.000225962,0.002250903
2019-01-22,-0.000185897,-0.0153,-0.004,0.0032,0.0001,0.001782219,0,0.001868116
2019-01-23,-0.004760926,0.0015,-0.0039,-0.0013,0.0001,-0.002788284,-0.00016097,0.001711672
2019-01-24,0.003948325,0.0023,0.0044,-0.0001,0.0001,0.006302861,-0.000330467,0.001924069
2019-01-25,0.004945839,0.009,0.0046,-0.0035,0.0001,0.007175556,0,0.002129717
2019-01-28,-0.003033906,-0.008,-0.0016,0.0063,0.0001,-0.000799136,0.000130092,0.002264862
2019-01-29,-0.002900772,-0.0019,-0.0001,0.0017,0.0001,-0.000427912,0,0.00237286
2019-01-30,0.008837613,0.0151,-0.0015,-0.0094,0.0001,0.01110311,0,0.002165497
2019-01-31,0.004130849,0.0092,0.0012,-0.0108,0.0001,0.006648995,0,0.002418146
2019-02-01,-0.001367273,0.0014,-0.0014,0.0043,0.0001,0.001170183,0,0.002437456
2019-02-04,-0.001844453,0.0072,0.0049,-0.0047,0.0001,8.79E-05,0,0.001832353
2019-02-07,0.004246224,-0.0093,-0.0014,0.004,0.0001,0.006280717,0,0.001934493
2019-02-08,-0.008188737,0.0009,0.0005,-0.0069,0.0001,-0.006420818,0,0.001667919
2019-02-11,0.006148957,0.0014,0.0066,0.0023,0.0001,0.010655793,-0.002490112,0.001916724
2019-02-12,-0.000840234,0.0136,0.0002,-0.0016,0.0001,0.001061741,0,0.001801975
2019-02-13,0.003005633,0.0028,0.0007,0.0007,0.0001,0.004444249,7.05E-05,0.001409116
2019-02-14,0.00039322,-0.0021,0.0052,-0.0058,0.0001,0.002584488,-0.00020055,0.001890718
2019-02-15,-0.003375081,0.0113,0.0025,0.0047,0.0001,-0.000619353,-0.000369299,0.002286429
2019-02-19,-0.001338062,0.0019,0.0029,0.003,0.0001,0.000654596,0,0.001892658
2019-02-20,0.008044856,0.0019,0.0021,0.0055,0.0001,0.009806312,0,0.001661456
2019-02-21,0.003363529,-0.0037,-0.0007,-0.0022,0.0001,0.005941171,0.000103886,0.002581528
2019-02-22,0.004029458,0.0065,0.0055,-0.0147,0.0001,0.006661733,-1.24E-05,0.002519875
2019-02-25,0.002566971,0.0015,-0.0026,-0.0018,0.0001,0.00460708,0,0.001940109
2019-02-26,0.000259291,-0.0016,-0.0064,-0.0033,0.0001,0.002326215,0,0.001966924
2019-02-27,-0.007049526,0.0009,0.002,-0.0012,0.0001,-0.004678791,0.000217887,0.002488622
2019-02-28,-0.00487807,-0.0031,0.0002,-0.0024,0.0001,-0.002914949,0,0.001863121
2019-03-01,0.002244997,0.0072,0.0029,-0.004,0.00009,0.004391459,0,0.002056462
2019-03-04,-0.010250999,-0.0052,-0.004,0.0037,0.00009,-0.008218849,0,0.00194215
2019-03-05,0.002372475,-0.0017,-0.0031,-0.0023,0.00009,0.004060644,0,0.001598169
2019-03-06,-0.005008401,-0.0084,-0.0127,0.0005,0.00009,-0.001536409,-0.001513034,0.001868958
2019-03-07,-0.005981751,-0.0082,-0.0007,-0.0033,0.00009,-0.00408237,0,0.001809381
2019-03-08,-0.006123821,-0.0022,0.0004,-0.0016,0.00009,-0.004689433,0,0.001344388
2019-03-11,0.001883201,0.0149,0.0036,-0.0053,0.00009,0.003763079,0,0.001789878
2019-03-12,0.00792762,0.0025,-0.0028,-0.0009,0.00009,0.00915983,0.000796729,0.001938939
2019-03-13,0.004749777,0.0068,-0.0031,0.0007,0.00009,0.007383049,-0.000148045,0.002395227
2019-03-14,-0.00096466,-0.001,-0.004,0.003,0.00009,0.001802675,-0.00032991,0.002347425
2019-03-15,0.000679872,0.0048,-0.0026,-0.0025,0.00009,0.004614282,-0.001725418,0.002118992
2019-03-18,0.005942478,0.0046,0.0016,0.0044,0.00009,0.007880028,0,0.00184755
2019-03-19,0.000584079,-0.0009,-0.0039,-0.0093,0.00009,0.002570909,0,0.00189683
2019-03-20,-0.002284561,-0.0039,0.0002,-0.0105,0.00009,1.23E-05,-4.55E-05,0.002161361
2019-03-21,0.001312208,0.0111,0.003,-0.0123,0.00009,0.003678016,-0.0002986,0.001977208
2019-03-22,0.006600377,-0.0217,-0.0152,-0.0007,0.00009,0.007962112,0.000346822,0.001618557
2019-03-25,0.002888703,-0.0005,0.0066,-0.0025,0.00009,0.004906232,0,0.001927529
2019-03-26,0.005742879,0.0076,0.0017,0.0046,0.00009,0.008498814,0,0.002665935
2019-03-27,0.001301421,-0.005,0.001,0.005,0.00009,0.004105034,0,0.002713613
2019-03-28,0.002101515,0.004,0.0034,0.0002,0.00009,0.004690644,0,0.002499129
2019-03-29,0.003292546,0.0066,-0.0022,-0.0092,0.00009,0.005417379,0,0.002034833
2019-04-01,0.001443463,0.0119,-0.003,0.0099,0.0001,0.003865626,0,0.002322163
