Date,Daily Return,Mkt-RF,SMB,HML,RF,Strategy return,dividends,tc
2018-05-09,6.74E-04,0.0089,-0.0022,0.0026,0.00006,0.000704922,0.000029099,0
2018-05-10,2.45E-03,0.0085,-0.0043,-0.0004,0.00006,0.001885685,0.000620692,0
2018-05-11,3.19E-03,0.0019,0.0013,-0.0038,0.00006,0.003086195,0.00016806,0
2018-05-14,1.30E-03,0.0005,-0.0036,0.001,0.00006,4.03E-05,0.001319088,0
2018-05-15,-3.82E-03,-0.0055,0.0067,0.0041,0.00006,-0.004192804,0.000434311,0
2018-05-16,-1.28E-03,0.005,0.0071,-0.0025,0.00006,-0.001256775,0.00003783,0
2018-05-17,5.85E-04,0.0002,0.009,0.003,0.00006,0.0005687,7.60E-05,0
2018-05-18,-1.15E-03,-0.0023,0.0057,-0.0061,0.00006,-0.001216075,0.000129773,0
2018-05-21,1.48E-03,0.0072,-0.0019,0.0044,0.00006,0.001464625,7.13E-05,0
2018-05-22,1.13E-03,-0.0042,-0.0076,0.0061,0.00006,0.000775624,0.000409517,0
2018-05-23,-2.51E-03,0.0029,0.0005,-0.007,0.00006,-0.002813985,0.000367559,0
2018-05-24,1.35E-03,-0.0016,0.0037,-0.0035,0.00006,0.001168773,0.000240817,0
2018-05-25,-5.06E-04,-0.0021,0.0025,-0.004,0.00006,-0.000446048,0,0
2018-05-29,-1.22E-03,-0.0104,0.0133,-0.0102,0.00006,-0.001223401,0.000059996,0
2018-05-30,2.59E-04,0.0131,0.0005,0.0037,0.00006,0.000318858,0,0
2018-05-31,4.05E-03,-0.007,0.0007,-0.0043,0.00006,0.004032938,0.0000767,0
2018-06-01,1.55E-03,0.0106,-0.0023,-0.0011,0.00006,0.001548035,6.63E-05,0
2018-06-04,1.89E-03,0.0048,0.0017,-0.0045,0.00006,0.00192622,0.000021009,0
2018-06-05,-7.15E-04,0.0017,0.0082,-0.0044,0.00006,-0.000681555,2.68E-05,0
2018-06-06,1.39E-03,0.0086,-0.0033,0.002,0.00006,0.001445876,0,0
2018-06-07,5.79E-04,-0.0014,-0.003,0.0093,0.00006,0.000638987,0,0
2018-06-08,-1.04E-03,0.0031,0.0008,-0.004,0.00006,-0.001828122,0.000846947,0
2018-06-11,1.22E-03,0.0012,0.0018,-0.0017,0.00006,0.001179632,0.000104315,0
2018-06-12,6.47E-04,0.0023,0.0023,-0.0063,0.00006,0.000258536,0.000448371,0
2018-06-13,5.26E-04,-0.0033,0.0008,-0.002,0.00006,0.000511274,7.44E-05,0
2018-06-14,-1.00E-03,0.0027,0.0032,-0.01,0.00006,-0.003132047,0.002191091,0
2018-06-15,-2.51E-03,-0.0008,0.0005,-0.0025,0.00006,-0.002518367,6.51E-05,0
2018-06-18,-2.53E-03,-0.0009,0.0072,0.0008,0.00006,-0.002575486,0.000100739,0
2018-06-19,-2.54E-03,-0.0038,0.0057,-0.0014,0.00006,-0.002663826,0.000186744,0
2018-06-20,2.70E-03,0.0023,0.0073,-0.0051,0.00006,0.002545154,0.000218397,0
2018-06-21,4.37E-04,-0.0073,-0.0063,0.0033,0.00006,-0.000275021,0.000772301,0
2018-06-22,4.96E-04,0.0011,0,0.0046,0.00006,0.000547226,8.43E-06,0
2018-06-25,-5.71E-04,-0.0148,-0.0054,0.0057,0.00006,-0.000568621,5.72E-05,0
2018-06-26,-5.00E-03,0.0027,0.0063,-0.0024,0.00006,-0.005328344,0.00038606,0
2018-06-27,2.61E-03,-0.0102,-0.01,0.0036,0.00006,0.00267249,0,0
2018-06-28,-3.99E-03,0.0058,-0.0018,-0.0051,0.00006,-0.003926208,0,0
2018-06-29,2.88E-03,0.0007,-0.002,-0.0024,0.00006,0.002844384,9.27E-05,0
2018-07-02,-3.38E-05,0.0036,0.0044,-0.0025,0.00008,-0.000294197,0.000340396,0
2018-07-03,1.44E-03,-0.0044,0.0081,-0.0002,0.00008,0.001497217,2.72E-05,0
2018-07-05,-2.46E-05,0.0087,0.0044,-0.0043,0.00008,-1.12E-05,0.0000666,0
2018-07-06,-3.76E-04,0.0088,0.0005,-0.003,0.00008,-0.000295879,0,0
2018-07-09,4.23E-03,0.0093,-0.0041,0.0085,0.00008,0.004300477,0.000013066,0
2018-07-10,-1.00E-04,0.0021,-0.0078,-0.0017,0.00008,-5.67E-05,3.65E-05,0
2018-07-11,-6.18E-04,-0.0069,-0.0002,-0.0045,0.00008,-0.000841344,0.000303334,0
2018-07-12,3.15E-04,0.0086,-0.0035,-0.0114,0.00008,-0.000579022,0.000973817,0
2018-07-13,6.83E-04,0.0008,-0.0012,-0.003,0.00008,3.06E-05,0.000732459,0
2018-07-16,5.33E-04,-0.0016,-0.0078,0.0098,0.00008,0.000231124,0.000382256,0
2018-07-17,-2.21E-03,0.0048,0.0026,-0.0076,0.00008,-0.002352277,0.000227264,0
2018-07-18,1.65E-03,0.0027,-0.0027,0.0067,0.00008,0.001715058,0.000011713,0
2018-07-19,1.48E-03,-0.0034,0.0096,-0.0036,0.00008,0.001257865,0.000304146,0
2018-07-20,1.00E-03,-0.001,-0.0019,0.0012,0.00008,0.000930311,0.000151754,0
2018-07-23,4.99E-04,0.0015,-0.003,0.0055,0.00008,0.000159433,0.000419167,0
2018-07-24,1.81E-03,0.0022,-0.0136,0.0039,0.00008,0.001863161,0.000026216,0
2018-07-25,-2.80E-04,0.0083,-0.0043,-0.0106,0.00008,-0.000330624,0.00013098,0
2018-07-26,9.76E-04,-0.002,0.0064,0.0057,0.00008,0.001010659,4.49E-05,0
2018-07-27,1.26E-03,-0.0082,-0.0138,0.0106,0.00008,0.001344509,0,0
2018-07-30,-2.25E-03,-0.007,-0.0021,0.0157,0.00008,-0.002248727,7.60E-05,0
2018-07-31,-8.06E-04,0.0051,0.0085,-0.0111,0.00008,-0.000726338,0,0
2018-08-01,1.41E-03,-0.0013,0.0004,-0.0019,0.00007,0.001461421,1.68E-05,0
2018-08-02,-1.80E-03,0.0067,0.0031,-0.0067,0.00007,-0.001732786,0,0
2018-08-03,3.28E-03,0.0031,-0.0107,0.0052,0.00007,0.003346726,0,0
2018-08-06,1.29E-03,0.0046,0.0025,-0.0034,0.00007,0.001335208,0.00002025,0
2018-08-07,2.70E-03,0.0029,0.0003,-0.0017,0.00007,0.002723989,0.000041984,0
2018-08-08,-8.30E-05,-0.0004,-0.0012,0.0027,0.00007,-1.30E-05,0,0
2018-08-09,5.75E-04,-0.0005,0.0037,-0.0035,0.00007,0.000644761,0,0
2018-08-10,-1.98E-03,-0.006,0.0039,-0.0021,0.00007,-0.00259659,0.000684724,0
2018-08-13,-5.69E-04,-0.0046,-0.0015,-0.0029,0.00007,-0.000722484,0.000223983,0
2018-08-14,-1.06E-03,0.0069,0.0031,0.0021,0.00007,-0.002215674,0.001226786,0
2018-08-15,-9.86E-04,-0.0091,-0.0054,-0.0013,0.00007,-0.000971934,5.57E-05,0
2018-08-16,-7.97E-04,0.0086,-0.0006,0.0025,0.00007,-0.00109867,0.000371918,0
2018-08-17,1.03E-03,0.003,0.0009,0.0001,0.00007,0.000949207,0.000146041,0
2018-08-20,3.20E-03,0.0025,0.0012,0.0014,0.00007,0.003204445,6.59E-05,0
2018-08-21,1.83E-03,0.0033,0.0091,0.0012,0.00007,0.001798574,0.00010396,0
2018-08-22,4.02E-04,0.0005,0.0036,-0.0035,0.00007,0.000251164,0.000220836,0
2018-08-23,-5.27E-04,-0.0019,-0.0006,-0.0032,0.00007,-0.001179995,0.000722951,0
2018-08-24,9.92E-04,0.0062,-0.0002,-0.0058,0.00007,0.001042798,1.88E-05,0
2018-08-27,1.77E-03,0.0074,-0.0067,-0.0016,0.00007,0.001756165,7.93E-05,0
2018-08-28,3.89E-04,-0.0001,-0.0011,-0.0024,0.00007,0.000459229,0,0
2018-08-29,-7.14E-04,0.0056,-0.0004,-0.0058,0.00007,-0.000705592,6.15E-05,0
2018-08-30,-1.91E-04,-0.0041,0.0029,-0.0042,0.00007,-0.000121346,0,0
2018-08-31,-3.72E-05,0.0008,0.005,-0.0038,0.00007,-3.14E-05,6.42E-05,0
2018-09-04,-1.05E-03,-0.0011,-0.0037,0.0001,0.00008,-0.000993975,2.70E-05,0
2018-09-05,-1.29E-03,-0.0041,-0.0018,0.0066,0.00008,-0.001211891,0,0
2018-09-06,-1.67E-03,-0.0044,-0.0035,-0.0024,0.00008,-0.001818091,0.000228366,0
2018-09-07,-3.75E-03,-0.0018,0.001,-0.0021,0.00008,-0.0036715,0,0
2018-09-10,-3.48E-04,0.0023,0.0012,-0.0037,0.00008,-0.000308384,0.000040801,0
2018-09-11,-4.05E-04,0.0037,-0.0029,-0.0024,0.00008,-0.000341306,0.000016632,0
2018-09-12,2.99E-03,0.0003,-0.0006,-0.0023,0.00008,0.003071674,0,0
2018-09-13,2.90E-03,0.0045,-0.0044,-0.004,0.00008,0.000267997,0.002709667,0
2018-09-14,-1.24E-03,0.0012,0.0026,0.0025,0.00008,-0.001639737,0.000479483,0
2018-09-17,-3.47E-03,-0.0071,-0.0046,0.0083,0.00008,-0.004543435,0.001152394,0
2018-09-18,-3.47E-03,0.0057,0.0005,-0.0048,0.00008,-0.003663393,0.000268604,0
2018-09-19,-4.52E-04,0.0006,-0.0066,0.0128,0.00008,-0.000569567,0.000197721,0
2018-09-20,9.01E-04,0.0077,0.0031,-0.0022,0.00008,0.000343399,0.000637464,0
2018-09-21,1.10E-03,-0.0013,-0.0042,0.003,0.00008,0.000911307,0.000266602,0
2018-09-24,-3.41E-03,-0.0031,0.0006,-0.009,0.00008,-0.003325733,0,0
2018-09-25,-3.91E-04,-0.0005,0.0027,-0.0038,0.00008,-0.000472834,0.000161403,0
2018-09-26,-6.46E-04,-0.004,-0.0038,-0.0063,0.00008,-0.000827094,0.000261338,0
2018-09-27,-1.05E-03,0.0027,-0.0026,-0.0055,0.00008,-0.00097379,0,0
2018-09-28,1.14E-03,-0.0003,0.004,-0.002,0.00008,0.001220726,0,0
2018-10-01,2.06E-03,0.0016,-0.0162,0.0034,0.00008,0.002113671,0.00003,0
2018-10-02,2.47E-04,-0.0021,-0.0098,0.0059,0.00008,0.00032713,0,0
2018-10-03,-1.06E-03,0.002,0.0084,0.0051,0.00008,-0.001002394,2.72E-05,0
2018-10-04,-6.13E-03,-0.0093,-0.0106,0.0157,0.00008,-0.006107459,5.40E-05,0
2018-10-05,-1.10E-02,-0.0064,-0.0043,0.0038,0.00008,-0.010902928,0,0
2018-10-08,-7.94E-03,-0.0017,-0.004,0.0122,0.00008,-0.008194027,0.000338948,0
2018-10-09,-2.21E-03,-0.0018,-0.0029,0.0028,0.00008,-0.002128758,0,0
2018-10-10,-2.23E-03,-0.0333,0.0029,0.011,0.00008,-0.002151079,0,0
2018-10-11,-1.48E-02,-0.0196,0.0045,-0.0092,0.00008,-0.015227168,0.000531242,0
2018-10-12,-6.58E-04,0.0138,-0.0088,-0.0174,0.00008,-0.001769302,0.001191601,0
2018-10-15,-8.96E-04,-0.0048,0.0092,0.0051,0.00008,-0.000993355,0.000177092,0
2018-10-16,4.12E-03,0.0224,0.0068,-0.0143,0.00008,0.003683102,0.000512036,0
2018-10-17,7.68E-03,-0.0008,-0.0068,0.0025,0.00008,0.007279269,0.000483727,0
2018-10-18,-4.24E-03,-0.0154,-0.0054,0.0042,0.00008,-0.004204691,4.11E-05,0
2018-10-19,-1.98E-03,-0.0025,-0.0133,0.0071,0.00008,-0.001903175,0,0
2018-10-22,1.05E-04,-0.0038,0.0048,-0.0125,0.00008,0.000136271,4.87E-05,0
2018-10-23,-1.04E-02,-0.0062,-0.001,-0.0041,0.00008,-0.010750312,0.000441187,0
2018-10-24,1.44E-03,-0.0333,-0.0093,0.0077,0.00008,0.001490206,0.000027492,0
2018-10-25,-8.41E-03,0.0193,0.0042,-0.0058,0.00008,-0.008334716,0,0
2018-10-26,-4.67E-03,-0.0165,0.0058,0.0035,0.00008,-0.004627508,4.51E-05,5.60E-06
2018-10-29,-1.27E-03,-0.0077,-0.0033,0.0162,0.00008,-0.001189452,0,0
2018-10-30,-9.69E-03,0.0166,0.0042,0.0008,0.00008,-0.009696029,8.75E-05,0
2018-10-31,4.72E-03,0.0122,-0.0066,-0.0074,0.00008,0.004795606,0,0
2018-11-01,4.11E-03,0.0129,0.0135,-0.0114,0.00008,0.004191699,0,0
2018-11-02,8.48E-03,-0.0053,0.0079,0.0067,0.00008,0.008556745,0,0
2018-11-05,-1.25E-03,0.004,-0.0101,0.0155,0.00008,-0.001196509,0.000022231,0
2018-11-06,2.11E-03,0.0058,-0.0016,0.0003,0.00008,0.002170832,0.000017334,0
2018-11-07,6.41E-03,0.0211,-0.0033,-0.0106,0.00008,0.006408899,8.03E-05,0
2018-11-08,6.61E-03,-0.0028,-0.0025,0.0026,0.00008,0.006092717,0.000596851,0
2018-11-09,-1.53E-03,-0.0104,-0.0086,0.0041,0.00008,-0.001452085,0,0
2018-11-12,-2.13E-03,-0.0206,0.0001,0.0085,0.00008,-0.002350675,0.000304219,0
2018-11-13,-3.93E-03,-0.0013,-0.0011,0.0016,0.00008,-0.004180477,0.000327635,0
2018-11-14,3.63E-04,-0.0077,0.0003,-0.0029,0.00008,-0.000827603,0.001270375,0
2018-11-15,-7.79E-03,0.0118,0.0036,-0.0041,0.00008,-0.008138818,0.000430963,0
2018-11-16,1.63E-04,0.0015,0.0002,-0.0005,0.00008,-4.82E-05,0.000291206,0
2018-11-19,-1.57E-03,-0.0188,-0.0073,0.023,0.00008,-0.001582478,9.43E-05,0
2018-11-20,-1.12E-02,-0.0185,0.0014,-0.0053,0.00008,-0.011196552,0.000037957,0
2018-11-21,-2.70E-03,0.0051,0.0098,-0.0034,0.00008,-0.003617761,0.00100146,0
2018-11-23,-2.15E-03,-0.0055,0.0083,-0.0059,0.00008,-0.002513614,0.000448256,0
2018-11-26,4.51E-03,0.0162,-0.0066,-0.002,0.00008,0.004335201,0.00025901,0
2018-11-27,-1.97E-03,0.0011,-0.0109,0.0026,0.00008,-0.001938442,4.38E-05,0
2018-11-28,1.63E-03,0.0242,0.0045,-0.0116,0.00008,0.001694862,1.05E-05,0
2018-11-29,7.80E-03,-0.0022,-0.001,-0.001,0.00008,0.007570558,0.000313088,0
2018-11-30,4.29E-03,0.0078,-0.0033,-0.0043,0.00008,0.004308959,6.28E-05,0
2018-12-03,1.07E-02,0.0113,-0.0005,-0.008,0.00011,0.010742935,0.000022231,0
2018-12-04,4.24E-04,-0.0345,-0.0097,-0.0021,0.00011,0.000533976,0,0
2018-12-06,-1.43E-02,-0.0016,0.0014,-0.0105,0.00011,-0.014159196,0.0000143,0
2018-12-07,1.91E-03,-0.0236,0.002,0.0132,0.00011,0.001410345,0.000605077,0
2018-12-10,-2.85E-03,0.001,-0.0011,-0.0162,0.00011,-0.002778428,4.05E-05,0
2018-12-11,-4.03E-04,-0.0008,-0.0005,-0.004,0.00011,-0.000305117,1.26E-05,0
2018-12-12,-2.03E-03,0.0068,0.0057,-0.0019,0.00011,-0.003465827,0.001549965,0
2018-12-13,-2.12E-03,-0.0026,-0.0151,-0.0019,0.00011,-0.003214446,0.001204907,0
2018-12-14,-6.98E-03,-0.0189,-0.0007,0.005,0.00011,-0.008266512,0.001395558,0
2018-12-17,-8.79E-03,-0.0213,-0.0026,0.0109,0.00011,-0.008770628,0.000092052,0
2018-12-18,-1.37E-02,-0.0003,0.0003,-0.006,0.00011,-0.013992998,0.00042695,0
2018-12-19,-6.64E-03,-0.0158,-0.0062,0.0004,0.00011,-0.006622589,8.87E-05,0
2018-12-20,-6.38E-03,-0.0162,-0.0029,0.0098,0.00011,-0.007992186,0.001724897,0
2018-12-21,-2.04E-02,-0.0217,-0.0055,0.0077,0.00011,-0.0211483,0.000840325,0
2018-12-24,-9.70E-03,-0.0255,0.01,-0.0048,0.00011,-0.009678304,8.69E-05,0
2018-12-26,2.94E-03,0.0506,-0.0006,-0.0102,0.00011,0.002806672,0.000247293,0
2018-12-27,1.33E-02,0.0078,-0.0066,-0.0012,0.00011,0.013382038,0,0
2018-12-28,8.52E-03,-0.0003,0.0077,0.0026,0.00011,0.005959058,0.002670814,0
2018-12-31,1.05E-02,0.009,-0.001,-0.0046,0.00011,0.010570409,0,0
2019-01-02,-4.75E-03,0.0023,0.0059,0.0111,0.0001,-0.004692458,3.90E-05,0
2019-01-03,1.71E-02,-0.0245,0.0036,0.012,0.0001,0.017150214,0,0
2019-01-04,4.80E-03,0.0355,0.0041,-0.007,0.0001,0.004875017,2.66E-05,0
2019-01-07,1.24E-02,0.0094,0.01,-0.0075,0.0001,0.012506706,0.000008,0
2019-01-08,1.76E-02,0.0101,0.0053,-0.0063,0.0001,0.01721568,0.000466886,0
2019-01-09,5.29E-03,0.0056,0.0046,0.001,0.0001,0.005388734,0,0
2019-01-10,1.23E-03,0.0042,0.0003,-0.0046,0.0001,0.001332992,0,0
2019-01-11,1.72E-03,-0.0001,0.0012,0.0022,0.0001,0.001815476,0,0
2019-01-14,-1.13E-03,-0.006,-0.0059,0.0094,0.0001,-0.002042006,0.001014599,0
2019-01-15,1.21E-03,0.0106,0,-0.0088,0.0001,0.000729454,0.000584532,0
2019-01-16,3.66E-03,0.0028,0.0004,0.0092,0.0001,0.00363117,0.000127064,0
2019-01-17,1.25E-03,0.0075,0.0011,-0.0024,0.0001,0.000973594,0.000375504,0
2019-01-18,4.85E-03,0.0129,-0.0036,0.0012,0.0001,0.004894133,5.67E-05,0
2019-01-22,-1.08E-03,-0.0153,-0.004,0.0032,0.0001,-0.001088361,0.000106619,0
2019-01-23,-1.65E-03,0.0015,-0.0039,-0.0013,0.0001,-0.001865636,0.000314721,0
2019-01-24,9.51E-04,0.0023,0.0044,-0.0001,0.0001,0.000922252,0.00012835,0
2019-01-25,3.48E-03,0.009,0.0046,-0.0035,0.0001,0.00352364,5.39E-05,0
2019-01-28,-1.82E-03,-0.008,-0.0016,0.0063,0.0001,-0.001775507,5.83E-05,0
2019-01-29,3.35E-03,-0.0019,-0.0001,0.0017,0.0001,0.00344897,0,0
2019-01-30,4.33E-03,0.0151,-0.0015,-0.0094,0.0001,0.00443853,0,5.59E-06
2019-01-31,6.97E-03,0.0092,0.0012,-0.0108,0.0001,0.007072983,0,0
2019-02-01,5.18E-03,0.0014,-0.0014,0.0043,0.0001,0.005256226,2.22E-05,0
2019-02-04,1.40E-03,0.0072,0.0049,-0.0047,0.0001,0.001503449,0,0
2019-02-05,2.20E-03,0.0043,-0.0008,-0.006,0.0001,0.002268816,2.70E-05,0
2019-02-06,8.50E-04,-0.0022,-0.0002,0.0007,0.0001,0.000950385,0,0
2019-02-07,-1.01E-03,-0.0093,-0.0014,0.004,0.0001,-0.000914047,0,0
2019-02-08,-4.56E-03,0.0009,0.0005,-0.0069,0.0001,-0.004963528,0.000502348,0
2019-02-11,1.98E-03,0.0014,0.0066,0.0023,0.0001,0.002033674,5.07E-05,0
2019-02-12,3.98E-03,0.0136,0.0002,-0.0016,0.0001,0.003568351,0.000509652,0
2019-02-13,1.95E-03,0.0028,0.0007,0.0007,0.0001,0.00186077,0.000189946,0
2019-02-14,8.51E-05,-0.0021,0.0052,-0.0058,0.0001,-0.001461423,0.001646573,0
2019-02-15,3.78E-03,0.0113,0.0025,0.0047,0.0001,0.003715303,0.000166703,0
2019-02-19,9.97E-04,0.0019,0.0029,0.003,0.0001,0.000979555,0.000123291,5.57E-06
2019-02-20,4.11E-03,0.0019,0.0021,0.0055,0.0001,0.003804168,0.000409401,0
2019-02-21,-4.30E-04,-0.0037,-0.0007,-0.0022,0.0001,-0.000408819,7.85E-05,0
2019-02-22,1.52E-04,0.0065,0.0055,-0.0147,0.0001,0.000100458,0.0001518,0
2019-02-25,3.33E-03,0.0015,-0.0026,-0.0018,0.0001,0.003429825,0,0
2019-02-26,-8.08E-04,-0.0016,-0.0064,-0.0033,0.0001,-0.000814835,0.000106422,0
2019-02-27,-4.95E-04,0.0009,0.002,-0.0012,0.0001,-0.0003951,0,0
2019-02-28,1.47E-03,-0.0031,0.0002,-0.0024,0.0001,0.001547389,0.00001925,0
2019-03-01,1.72E-03,0.0072,0.0029,-0.004,0.00009,0.001754859,5.63E-05,0
2019-03-04,6.50E-04,-0.0052,-0.004,0.0037,0.00009,0.000713897,2.66E-05,0
2019-03-05,-8.33E-04,-0.0017,-0.0031,-0.0023,0.00009,-0.001511228,0.000767853,0
2019-03-06,5.09E-04,-0.0084,-0.0127,0.0005,0.00009,0.000599233,0,0
2019-03-07,-3.25E-03,-0.0082,-0.0007,-0.0033,0.00009,-0.003161066,0,0
2019-03-08,-4.60E-03,-0.0022,0.0004,-0.0016,0.00009,-0.004513253,0,0
2019-03-11,3.22E-03,0.0149,0.0036,-0.0053,0.00009,0.003118198,0.000190108,0
2019-03-12,5.06E-03,0.0025,-0.0028,-0.0009,0.00009,0.004879587,0.000270319,0
2019-03-13,1.15E-03,0.0068,-0.0031,0.0007,0.00009,0.001123398,0.00011705,0
2019-03-14,7.98E-04,-0.001,-0.004,0.003,0.00009,-0.00097439,0.001862835,0
2019-03-15,-3.91E-05,0.0048,-0.0026,-0.0025,0.00009,-3.49E-05,8.58E-05,0
2019-03-18,8.03E-04,0.0046,0.0016,0.0044,0.00009,0.000802288,9.06E-05,0
2019-03-19,2.91E-03,-0.0009,-0.0039,-0.0093,0.00009,0.002825384,0.00017331,0
2019-03-20,-1.02E-03,-0.0039,0.0002,-0.0105,0.00009,-0.001297016,0.000369046,0
2019-03-21,1.64E-03,0.0111,0.003,-0.0123,0.00009,0.001168858,0.000561781,0
2019-03-22,3.56E-03,-0.0217,-0.0152,-0.0007,0.00009,0.003638029,8.68E-06,0
2019-03-25,-5.04E-03,-0.0005,0.0066,-0.0025,0.00009,-0.005105539,0.000151271,0
2019-03-26,7.77E-04,0.0076,0.0017,0.0046,0.00009,0.000853261,0.0000137,0
2019-03-27,3.15E-04,-0.005,0.001,0.005,0.00009,0.000410683,0,5.56E-06
2019-03-28,-1.86E-04,0.004,0.0034,0.0002,0.00009,-9.60E-05,0,0
2019-03-29,4.55E-03,0.0066,-0.0022,-0.0092,0.00009,0.004636097,0,0
2019-04-01,2.97E-03,0.0119,-0.003,0.0099,0.0001,0.002947363,0.000121492,0
2019-04-02,4.14E-04,-0.0005,-0.0013,-0.0044,0.0001,0.00045868,5.52E-05,0
2019-04-03,6.50E-04,0.0027,0.0022,-0.004,0.0001,0.000733226,0.000016902,0
2019-04-04,-4.57E-04,0.0019,0.0021,0.0093,0.0001,-0.000356607,0,0
2019-04-05,1.07E-03,0.0052,0.0053,-0.0008,0.0001,0.001166154,0,0
2019-04-08,7.27E-04,0.0008,-0.0029,0.001,0.0001,0.000790848,3.64E-05,0
2019-04-09,1.66E-03,-0.0065,-0.0056,-0.0014,0.0001,0.001296814,0.000465143,0
2019-04-10,-7.11E-04,0.0048,0.0097,-0.001,0.0001,-0.000611123,0,0
2019-04-11,1.51E-03,0,-0.0031,0.0041,0.0001,0.001304076,0.000309181,0
2019-04-12,2.03E-03,0.0065,-0.005,0.0065,0.0001,0.000981035,0.001151015,0
2019-04-15,-8.49E-04,-0.0009,-0.0022,-0.0053,0.0001,-0.000812349,0.000062981,0
2019-04-16,2.29E-04,0.0013,0.0012,0.007,0.0001,4.44E-05,0.000285033,0
2019-04-17,-9.36E-04,-0.0032,-0.007,0.0083,0.0001,-0.001233212,0.000397293,0
2019-04-18,-2.42E-03,0.0011,-0.0025,-0.0051,0.0001,-0.002469254,0.000145911,0
2019-04-22,-2.59E-03,0.0011,-0.0046,-0.0056,0.0001,-0.002505445,1.99E-05,0
2019-04-23,1.93E-04,0.0097,0.0072,-0.0048,0.0001,-6.69E-05,0.000359821,0
2019-04-24,3.95E-03,-0.0023,0.0027,-0.0007,0.0001,0.004038464,7.93E-06,0
2019-04-25,-6.02E-04,-0.0014,-0.0075,-0.0019,0.0001,-0.000632515,0.00013039,0
2019-04-26,1.64E-04,0.0053,0.0043,0.0007,0.0001,0.000197817,6.64E-05,0
2019-04-29,1.46E-03,0.0018,0.0008,0.0065,0.0001,0.00150381,5.60E-05,0
2019-04-30,1.89E-03,-0.0004,-0.007,0.0028,0.0001,0.001987143,0,0
2019-05-01,2.27E-03,-0.0083,-0.001,-0.0002,0.00009,0.00233341,2.53E-05,0
2019-05-02,-3.75E-04,-0.0016,0.0045,-0.0027,0.00009,-0.000285497,0,0
2019-05-03,5.63E-04,0.0113,0.0094,-0.0027,0.00009,0.000653041,0,0
2019-05-06,-2.84E-03,-0.0039,0.006,-0.0042,0.00009,-0.002771974,1.92E-05,0
2019-05-07,1.57E-03,-0.0169,-0.0028,0.005,0.00009,0.001638815,0.0000162,0
2019-05-08,-3.92E-03,-0.0022,-0.0015,-0.0032,0.00009,-0.003833285,0,0
2019-05-09,-1.19E-03,-0.0028,0.0008,0.0012,0.00009,-0.001127017,0.000025682,0
2019-05-10,-1.47E-03,0.0035,-0.0037,0.0008,0.00009,-0.001924704,0.000546056,0
2019-05-13,-1.60E-03,-0.0267,-0.0073,0.0028,0.00009,-0.001604506,9.44E-05,0
2019-05-14,-2.43E-03,0.0093,0.004,-0.0002,0.00009,-0.00375422,0.001411359,0
2019-05-15,2.36E-03,0.0058,0.0005,-0.0096,0.00009,0.002140818,0.000312401,0
2019-05-16,3.34E-03,0.0091,-0.004,-0.0032,0.00009,0.003288417,0.000137163,0
2019-05-17,-7.84E-05,-0.0073,-0.008,0.0029,0.00009,-7.59E-05,8.75E-05,0
2019-05-20,-1.64E-03,-0.0065,-0.0023,0.0072,0.00009,-0.001586573,0.000038752,0
2019-05-21,7.84E-04,0.009,0.0043,-0.0035,0.00009,0.000768698,0.000104803,0
2019-05-22,9.49E-04,-0.004,-0.0052,-0.006,0.00009,0.000709131,0.000329784,0
2019-05-23,-4.34E-03,-0.0137,-0.0069,-0.0028,0.00009,-0.004809941,0.000559524,0
2019-05-24,6.42E-04,0.0023,0.005,0.0031,0.00009,0.000732175,0,0
2019-05-28,6.33E-04,-0.0078,0.0029,-0.0063,0.00009,0.000642187,8.10E-05,0
2019-05-29,-4.68E-03,-0.0071,-0.0029,0.0041,0.00009,-0.004585508,0,5.54E-06
2019-05-30,-2.02E-03,0.0014,-0.0028,-0.0076,0.00009,-0.001922009,0,5.52E-06
2019-05-31,-1.97E-03,-0.0137,-0.0022,-0.001,0.00009,-0.001934362,5.62E-05,0
2019-06-03,-2.07E-03,-0.004,0.0035,0.0166,0.00009,-0.002000741,2.50E-05,0
2019-06-04,1.69E-03,0.0233,0.0042,-0.0003,0.00009,0.001777507,0,0
2019-06-05,5.70E-03,0.007,-0.0098,-0.0097,0.00009,0.0057245,6.11E-05,0
2019-06-06,8.08E-04,0.0055,-0.0104,0.0001,0.00009,0.000898063,0,0
2019-06-07,3.96E-03,0.0104,0.0005,-0.012,0.00009,0.004053047,0,0
2019-06-10,5.55E-03,0.0053,-0.0004,0.0008,0.00009,0.005621234,0.00001647,0
2019-06-11,3.35E-03,-0.0012,-0.0025,0.0055,0.00009,0.003420339,1.69E-05,0
2019-06-12,-4.18E-04,-0.002,0.0041,-0.0099,0.00009,-0.001112173,0.000789523,5.51E-06
2019-06-13,2.46E-04,0.0052,0.0067,-0.0004,0.00009,-0.001689907,0.002026372,0
2019-06-14,-5.62E-04,-0.0027,-0.0079,0.0032,0.00009,-0.000725148,0.000253306,0
2019-06-17,2.27E-04,0.0015,0.0063,-0.0112,0.00009,0.000132479,0.000184053,0
2019-06-18,2.28E-03,0.0104,0.0016,0.0033,0.00009,0.002103409,0.000262648,0
2019-06-19,4.44E-04,0.0032,0.0011,-0.006,0.00009,0.00051165,2.25E-05,0
2019-06-20,5.07E-03,0.0089,-0.0036,-0.0023,0.00009,0.004280837,0.000881157,0
