Date,Daily Return,Mkt-RF,SMB,HML,RF,Date,Strategy Return,Dividends Profit,Transaction Cost
2018-01-17,-0.01041191,0.0095,-0.0003,-0.001,0.00006,2018-01-17,-0.009671173,0,0.000680737
2018-01-18,-0.001158931,-0.0018,-0.005,-0.0025,0.00006,2018-01-18,-0.000698535,0.000354195,0.000754591
2018-01-19,-0.007810073,0.0057,0.0094,-0.0004,0.00006,2018-01-19,-0.007147112,0.000302522,0.000905483
2018-01-22,0.005858267,0.0077,-0.0034,-0.0016,0.00006,2018-01-22,0.006868301,0,0.000950034
2018-01-23,0.001204748,0.0022,0.0014,-0.0036,0.00006,2018-01-23,0.000520731,0.001442876,0.000698859
2018-01-24,0.005157424,-0.0013,-0.0084,0.0044,0.00006,2018-01-24,0.005976618,0,0.000759194
2018-01-25,-0.003483044,0.0007,0.0014,-0.0054,0.00006,2018-01-25,-0.00272991,0.000057684,0.000750818
2018-01-26,-0.001228,0.0111,-0.0061,-0.0051,0.00006,2018-01-26,-0.000503902,0,0.000664098
2018-01-29,-0.010646945,-0.0062,-0.0002,-0.0025,0.00006,2018-01-29,-0.009759768,0,0.000827177
2018-01-30,-0.015755679,-0.0106,0.0014,-0.0021,0.00006,2018-01-30,-0.014886124,0,0.000809555
2018-01-31,0.001977974,-0.0007,-0.0074,0.0011,0.00006,2018-01-31,0.003008298,0,0.000970324
2018-02-01,0.002284973,0.0003,0.0008,0.0054,0.00006,2018-02-01,0.003013689,0,0.000668716
2018-02-06,-0.023977801,0.0167,-0.0052,-0.0018,0.00006,2018-02-06,-0.023269006,0.000189385,0.00083818
2018-02-07,0.035016488,-0.0038,0.0053,0.0021,0.00006,2018-02-07,0.036047441,0,0.000970953
2018-02-08,0.007788831,-0.0368,0.0081,0.0052,0.00006,2018-02-08,0.008343248,0.000904056,0.001398473
2018-02-09,-0.011443999,0.0136,-0.0058,0.0015,0.00006,2018-02-09,-0.010228906,0,0.001155093
2018-02-12,0.003019929,0.0136,-0.0046,-0.0029,0.00006,2018-02-12,0.004058278,0,0.000978349
2018-02-13,0.000452226,0.0031,0.0008,-0.0024,0.00006,2018-02-13,0.000933576,0.000813241,0.001234591
2018-02-14,0.000450232,0.0152,0.0026,0.0049,0.00006,2018-02-14,0.00055823,0.001171585,0.001219583
2018-02-15,0.010659661,0.0121,-0.0014,-0.0063,0.00006,2018-02-15,0.011629608,0.000247175,0.001157122
2018-02-16,0.001591974,0.0003,0.0036,0.0016,0.00006,2018-02-16,0.00199994,0.000537718,0.000885684
2018-02-20,0.001464103,-0.0062,-0.0036,-0.0024,0.00006,2018-02-20,0.002526172,8.26E-05,0.001084669
2018-02-21,-0.006083698,-0.0043,0.0079,0.0023,0.00006,2018-02-21,-0.004748949,0,0.001274749
2018-02-22,0.000617359,0.0001,0.0005,-0.0041,0.00006,2018-02-22,0.001697454,0.000027482,0.001047577
2018-02-23,-0.000437513,0.0154,-0.0038,-0.0015,0.00006,2018-02-23,0.000765957,0,0.00114347
2018-02-26,0.008866129,0.0112,-0.0051,-0.0007,0.00006,2018-02-26,0.009703381,0.00011906,0.000896312
2018-02-27,0.00262453,-0.0125,-0.0019,0.0003,0.00006,2018-02-27,0.003546916,0,0.000862386
2018-02-28,-0.004318577,-0.0111,-0.0042,-0.0031,0.00006,2018-02-28,-0.003049515,0,0.001209062
2018-03-01,-0.002237057,-0.0119,0.0101,-0.0002,0.00005,2018-03-01,-0.001291311,0.000035266,0.000931012
2018-03-02,-0.007129601,0.007,0.0117,-0.0049,0.00005,2018-03-02,-0.005731174,0,0.001348427
2018-03-05,0.003037993,0.0106,-0.0039,0.0023,0.00005,2018-03-05,0.003940863,0.0007089,0.00156177
2018-03-06,0.003866919,0.0036,0.0069,0.0012,0.00005,2018-03-06,0.005055948,0,0.001139029
2018-03-07,-0.003144599,0.0005,0.0078,-0.0044,0.00005,2018-03-07,-0.001735697,0,0.001358902
2018-03-08,0.00270284,0.0037,-0.0048,-0.0036,0.00005,2018-03-08,0.003841328,0,0.001088488
2018-03-09,0.003849757,0.017,-0.0025,0.0028,0.00005,2018-03-09,0.005246338,0,0.001346581
2018-03-12,0.005922213,-0.0009,0.0047,-0.0008,0.00005,2018-03-12,0.006942289,0.000100307,0.001070383
2018-03-13,0.009013645,-0.0067,0.0008,0.0003,0.00005,2018-03-13,0.008010793,0.002237399,0.001184547
2018-03-14,0.000702422,-0.0053,0.0023,-0.0057,0.00005,2018-03-14,0.001882057,0,0.001129635
2018-03-15,-0.006380733,-0.0018,-0.0039,0.0032,0.00005,2018-03-15,-0.00556318,0,0.000767553
2018-03-16,-0.006821265,0.0025,0.0047,0.0018,0.00005,2018-03-16,-0.005382476,0,0.001388789
2018-03-19,0.001746347,-0.0138,0.0035,0.0041,0.00005,2018-03-19,0.00281617,0,0.001019823
2018-03-20,-0.008864292,0.0015,-0.0008,-0.0036,0.00005,2018-03-20,-0.007742906,0,0.001071386
2018-03-21,0.001655275,-0.0006,0.0075,0.0045,0.00005,2018-03-21,0.003099944,0,0.001394669
2018-03-22,0.004435611,-0.0254,0.0051,-0.0049,0.00005,2018-03-22,0.005644451,0.00025686,0.0014157
2018-03-23,0.005134723,-0.0209,0.0021,-0.0023,0.00005,2018-03-23,0.006730028,0,0.001545305
2018-03-26,-0.003558759,0.0267,-0.0068,0.0003,0.00005,2018-03-26,-0.002532184,0,0.000976575
2018-03-27,0.000722917,-0.0187,-0.0021,0.0037,0.00005,2018-03-27,0.001862746,0,0.001089829
2018-03-28,-0.001511808,-0.0035,0.0014,0.0065,0.00005,2018-03-28,-0.000397594,0,0.001064214
2018-03-29,0.002220644,0.0141,-0.0032,-0.0022,0.00005,2018-03-29,0.003455781,0,0.001185137
2018-04-02,0.007955655,-0.0229,-0.0015,0.0036,0.00007,2018-04-02,0.009334381,0,0.001308726
2018-04-03,-0.002035727,0.0124,-0.0004,0.0019,0.00007,2018-04-03,-0.00060303,0,0.001362697
2018-04-04,-0.004578453,0.0117,0.0033,-0.0032,0.00007,2018-04-04,-0.003543179,0,0.000965274
2018-04-05,0.013807903,0.0075,0.0003,0.0046,0.00007,2018-04-05,0.01503651,0,0.001158607
2018-04-06,0.002728477,-0.0219,0.0039,-0.0006,0.00007,2018-04-06,0.003778051,0,0.000979574
2018-04-09,0.001375641,0.003,-0.0015,-0.0053,0.00007,2018-04-09,0.002410468,0,0.000964827
2018-04-10,0.00366309,0.0177,0.004,-0.0012,0.00007,2018-04-10,0.004809867,0,0.001076777
2018-04-11,0.00081902,-0.0049,0.0092,-0.0031,0.00007,2018-04-11,0.002069552,0,0.001180532
2018-04-12,0.00617629,0.0084,-0.0023,0.0018,0.00007,2018-04-12,0.005285652,0.00192535,0.000964712
2018-04-13,-0.004152026,-0.0037,0.0003,-0.0024,0.00007,2018-04-13,-0.00308669,0.00018635,0.001181686
2018-04-16,0.000211186,0.0082,0.0008,-0.0002,0.00007,2018-04-16,0.001209321,0,0.000928135
2018-04-17,0.008085193,0.0109,0.0016,-0.0118,0.00007,2018-04-17,0.009234009,0.0000828,0.001161616
2018-04-18,0.009131344,0.0013,0.0021,0.0002,0.00007,2018-04-18,0.010360381,0,0.001159037
2018-04-19,0.002373025,-0.0049,-0.0047,0.0108,0.00007,2018-04-19,0.003094406,0.000381565,0.001032946
2018-04-20,-0.002925923,-0.0081,0.0006,0.0058,0.00007,2018-04-20,-0.002290577,0.000381081,0.000946427
2018-04-23,-0.002598392,-0.0005,-0.0007,0.002,0.00007,2018-04-23,-0.001547384,0,0.000981008
2018-04-24,-0.000431083,-0.013,0.0054,0.0102,0.00007,2018-04-24,0.000705708,0,0.001066791
2018-04-25,-0.006443567,0.001,-0.0033,0.0008,0.00007,2018-04-25,-0.005263435,0,0.001110132
2018-04-26,0.000110776,0.0096,-0.0039,-0.0085,0.00007,2018-04-26,0.001263848,0,0.001083072
2018-04-27,0.004504968,0.0001,-0.0026,0.0003,0.00007,2018-04-27,0.005794099,0,0.001219131
2018-04-30,0.002795536,-0.008,0.0002,-0.001,0.00007,2018-04-30,0.003723901,0,0.000858365
2018-05-01,-0.001833092,0.0024,0.0022,-0.0054,0.00006,2018-05-01,-0.000784157,0,0.000988935
2018-05-02,0.002342251,-0.0063,0.0128,-0.0036,0.00006,2018-05-02,0.003330337,0,0.000928086
2018-05-03,-0.003061416,-0.0025,-0.0052,-0.0015,0.00006,2018-05-03,-0.001781788,0,0.001219628
2018-05-04,-0.001679447,0.013,0.0002,-0.002,0.00006,2018-05-04,-0.000529044,0,0.001090403
2018-05-07,0.004650098,0.0042,0.0041,-0.0034,0.00006,2018-05-07,0.005848116,0,0.001138018
2018-05-08,0.001710447,0.0007,0.0049,0.0024,0.00006,2018-05-08,0.0028027,0,0.001032253
2018-05-09,0.004904688,0.0089,-0.0022,0.0026,0.00006,2018-05-09,0.005805878,0,0.00084119
2018-05-10,0.002620573,0.0085,-0.0043,-0.0004,0.00006,2018-05-10,0.003638337,0.00005831,0.001016074
2018-05-11,0.001744088,0.0019,0.0013,-0.0038,0.00006,2018-05-11,0.002338431,0.000530115,0.001064458
2018-05-14,0.003339063,0.0005,-0.0036,0.001,0.00006,2018-05-14,0.004757099,0.000100728,0.001458764
2018-05-15,-0.008829203,-0.0055,0.0067,0.0041,0.00006,2018-05-15,-0.008132704,0.000375376,0.001011875
2018-05-16,0.004214862,0.005,0.0071,-0.0025,0.00006,2018-05-16,0.005285063,0,0.001010201
2018-05-17,0.007282086,0.0002,0.009,0.003,0.00006,2018-05-17,0.008248274,0,0.000906188
2018-05-18,-0.005563378,-0.0023,0.0057,-0.0061,0.00006,2018-05-18,-0.004661599,0,0.000841779
2018-05-21,-0.000262133,0.0072,-0.0019,0.0044,0.00006,2018-05-21,0.000902069,0,0.001104202
2018-05-22,0.004264806,-0.0042,-0.0076,0.0061,0.00006,2018-05-22,0.004279281,0.0010138,0.000968275
2018-05-23,-0.00321123,0.0029,0.0005,-0.007,0.00006,2018-05-23,-0.003175843,0.00109772,0.001073107
2018-05-24,-2.62E-05,-0.0016,0.0037,-0.0035,0.00006,2018-05-24,0.000286916,0.000878363,0.001131438
2018-05-25,-0.006065879,-0.0021,0.0025,-0.004,0.00006,2018-05-25,-0.005153254,0,0.000852625
2018-05-29,0.00059025,-0.0104,0.0133,-0.0102,0.00006,2018-05-29,0.001907119,0,0.001256869
2018-05-30,0.002504452,0.0131,0.0005,0.0037,0.00006,2018-05-30,0.003798801,0,0.001234349
2018-05-31,0.006763579,-0.007,0.0007,-0.0043,0.00006,2018-05-31,0.007034439,0.00071975,0.00093061
2018-06-01,0.000432594,0.0106,-0.0023,-0.0011,0.00006,2018-06-01,0.001488114,0,0.00099552
2018-06-04,0.006436304,0.0048,0.0017,-0.0045,0.00006,2018-06-04,0.007426043,0,0.000929739
2018-06-05,-0.001735747,0.0017,0.0082,-0.0044,0.00006,2018-06-05,-0.00083896,0,0.000836787
2018-06-06,0.002215531,0.0086,-0.0033,0.002,0.00006,2018-06-06,0.0033528,0,0.001077269
2018-06-07,-0.000216886,-0.0014,-0.003,0.0093,0.00006,2018-06-07,0.000881649,0,0.001038535
2018-06-08,7.89E-05,0.0031,0.0008,-0.004,0.00006,2018-06-08,0.000693925,0.000256044,0.000811081
2018-06-11,-0.001020094,0.0012,0.0018,-0.0017,0.00006,2018-06-11,-5.30E-05,0,0.000907094
2018-06-12,0.001160692,0.0023,0.0023,-0.0063,0.00006,2018-06-12,0.002158135,2.78E-05,0.000965243
2018-06-13,-0.000672994,-0.0033,0.0008,-0.002,0.00006,2018-06-13,0.000746271,0,0.001359265
2018-06-14,-0.008007444,0.0027,0.0032,-0.01,0.00006,2018-06-14,-0.007417314,0.000674299,0.001204429
2018-06-15,-0.007550051,-0.0008,0.0005,-0.0025,0.00006,2018-06-15,-0.006388413,0,0.001101638
2018-06-18,-0.003514879,-0.0009,0.0072,0.0008,0.00006,2018-06-18,-0.002785812,0.00037774,0.001046807
2018-06-19,-0.001734242,-0.0038,0.0057,-0.0014,0.00006,2018-06-19,-0.00049783,0,0.001176412
2018-06-20,0.005423819,0.0023,0.0073,-0.0051,0.00006,2018-06-20,0.006480806,0,0.000996987
2018-06-21,-0.003096487,-0.0073,-0.0063,0.0033,0.00006,2018-06-21,-0.002107878,0,0.000928609
2018-06-22,-0.000266391,0.0011,0,0.0046,0.00006,2018-06-22,0.000509827,0,0.000716218
2018-06-25,-0.000470873,-0.0148,-0.0054,0.0057,0.00006,2018-06-25,0.000284051,0,0.000694924
2018-06-26,-0.01125372,0.0027,0.0063,-0.0024,0.00006,2018-06-26,-0.010805951,0.000087993,0.000475762
2018-06-27,0.001640137,-0.0102,-0.01,0.0036,0.00006,2018-06-27,0.002629866,0,0.000929729
2018-06-28,-0.008163522,0.0058,-0.0018,-0.0051,0.00006,2018-06-28,-0.007191317,0,0.000912205
2018-06-29,0.000352311,0.0007,-0.002,-0.0024,0.00006,2018-06-29,0.001238298,0,0.000825987
2018-07-02,0.000150641,0.0036,0.0044,-0.0025,0.00008,2018-07-02,0.001249087,0,0.001018446
2018-07-03,0.004256573,-0.0044,0.0081,-0.0002,0.00008,2018-07-03,0.005236695,0,0.000900122
2018-07-05,0.000939222,0.0087,0.0044,-0.0043,0.00008,2018-07-05,0.001982575,0,0.000963353
2018-07-06,-0.001733926,0.0088,0.0005,-0.003,0.00008,2018-07-06,-0.000496586,0,0.00115734
2018-07-09,0.003037339,0.0093,-0.0041,0.0085,0.00008,2018-07-09,0.004326789,0,0.00120945
2018-07-10,-0.00091252,0.0021,-0.0078,-0.0017,0.00008,2018-07-10,5.77E-05,0,0.00089022
2018-07-11,-0.007622093,-0.0069,-0.0002,-0.0045,0.00008,2018-07-11,-0.00665355,0,0.000888543
2018-07-12,0.002209878,0.0086,-0.0035,-0.0114,0.00008,2018-07-12,0.002609413,0.000530815,0.00085035
2018-07-13,0.00082693,0.0008,-0.0012,-0.003,0.00008,2018-07-13,0.00161586,0.000061047,0.000769977
2018-07-16,-0.001141329,-0.0016,-0.0078,0.0098,0.00008,2018-07-16,-0.000145944,0,0.000915385
2018-07-17,-0.003506409,0.0048,0.0026,-0.0076,0.00008,2018-07-17,-0.002571839,1.81E-05,0.00087267
2018-07-18,0.002554319,0.0027,-0.0027,0.0067,0.00008,2018-07-18,0.003522472,0,0.000888153
2018-07-19,0.006228177,-0.0034,0.0096,-0.0036,0.00008,2018-07-19,0.007282743,0,0.000974566
2018-07-20,8.73E-05,-0.001,-0.0019,0.0012,0.00008,2018-07-20,0.000945861,0.000103913,0.00088246
2018-07-23,0.000317088,0.0015,-0.003,0.0055,0.00008,2018-07-23,0.001446072,0,0.001048984
2018-07-24,0.003276496,0.0022,-0.0136,0.0039,0.00008,2018-07-24,0.004383384,0,0.001026888
2018-07-25,0.000225777,0.0083,-0.0043,-0.0106,0.00008,2018-07-25,0.000712579,0.00063036,0.001037162
2018-07-26,0.003223879,-0.002,0.0064,0.0057,0.00008,2018-07-26,0.004419804,0,0.001115925
2018-07-27,0.000330002,-0.0082,-0.0138,0.0106,0.00008,2018-07-27,0.001421647,0,0.001011645
2018-07-30,-0.001933706,-0.007,-0.0021,0.0157,0.00008,2018-07-30,-0.000641642,0,0.001212064
2018-07-31,0.003712314,0.0051,0.0085,-0.0111,0.00008,2018-07-31,0.004941223,0,0.001148909
2018-08-01,0.00271202,-0.0013,0.0004,-0.0019,0.00007,2018-08-01,0.003797399,0,0.001015379
2018-08-02,-0.005439653,0.0067,0.0031,-0.0067,0.00007,2018-08-02,-0.004230514,0,0.001139139
2018-08-03,0.006799868,0.0031,-0.0107,0.0052,0.00007,2018-08-03,0.008078953,0,0.001209085
2018-08-06,-0.000192895,0.0046,0.0025,-0.0034,0.00007,2018-08-06,0.000849223,0,0.000972118
2018-08-07,0.008614567,0.0029,0.0003,-0.0017,0.00007,2018-08-07,0.009473709,0,0.000789142
2018-08-08,-0.005076559,-0.0004,-0.0012,0.0027,0.00007,2018-08-08,-0.004177123,0,0.000829436
2018-08-09,0.003968501,-0.0005,0.0037,-0.0035,0.00007,2018-08-09,0.005012306,0,0.000973805
2018-08-10,0.001179378,-0.006,0.0039,-0.0021,0.00007,2018-08-10,0.001112262,0.001214023,0.001076907
2018-08-13,-0.001417255,-0.0046,-0.0015,-0.0029,0.00007,2018-08-13,-0.000675158,0.000126735,0.000798832
2018-08-14,-0.005168465,0.0069,0.0031,0.0021,0.00007,2018-08-14,-0.005070202,0.000816845,0.000845108
2018-08-15,-0.004006921,-0.0091,-0.0054,-0.0013,0.00007,2018-08-15,-0.002941454,0,0.000995467
2018-08-16,-0.008091656,0.0086,-0.0006,0.0025,0.00007,2018-08-16,-0.007883493,0.001143458,0.001281621
2018-08-17,0.003757047,0.003,0.0009,0.0001,0.00007,2018-08-17,0.004294776,0.000488116,0.000955845
2018-08-20,0.002556943,0.0025,0.0012,0.0014,0.00007,2018-08-20,0.00368569,0,0.001058747
2018-08-21,0.003807269,0.0033,0.0091,0.0012,0.00007,2018-08-21,0.005019097,0,0.001141828
2018-08-22,-0.000775185,0.0005,0.0036,-0.0035,0.00007,2018-08-22,0.000291859,0.000178563,0.001175607
2018-08-23,-0.002043954,-0.0019,-0.0006,-0.0032,0.00007,2018-08-23,-0.001641217,0.000699234,0.001031971
2018-08-24,0.000803124,0.0062,-0.0002,-0.0058,0.00007,2018-08-24,0.001999612,0,0.001126488
2018-08-27,-0.00054231,0.0074,-0.0067,-0.0016,0.00007,2018-08-27,0.000305145,0,0.000777455
2018-08-28,0.000703271,-0.0001,-0.0011,-0.0024,0.00007,2018-08-28,0.002226405,0,0.001453134
2018-08-29,-0.00395273,0.0056,-0.0004,-0.0058,0.00007,2018-08-29,-0.002884113,0,0.000998617
2018-08-30,0.003229423,-0.0041,0.0029,-0.0042,0.00007,2018-08-30,0.004512232,0,0.001212809
2018-08-31,0.001332638,0.0008,0.005,-0.0038,0.00007,2018-08-31,0.002390521,0,0.000987883
2018-09-04,-0.003292353,-0.0011,-0.0037,0.0001,0.00008,2018-09-04,-0.002190575,0,0.001021778
2018-09-05,-0.001843073,-0.0041,-0.0018,0.0066,0.00008,2018-09-05,-0.000627249,0,0.001135824
2018-09-06,-0.004163316,-0.0044,-0.0035,-0.0024,0.00008,2018-09-06,-0.003143464,0,0.000939852
2018-09-07,-0.001656327,-0.0018,0.001,-0.0021,0.00008,2018-09-07,-0.000198379,0,0.001377948
2018-09-10,-0.005792813,0.0023,0.0012,-0.0037,0.00008,2018-09-10,-0.004543085,0,0.001169728
2018-09-11,-0.001611544,0.0037,-0.0029,-0.0024,0.00008,2018-09-11,-0.000598582,0,0.000932962
2018-09-12,0.00398231,0.0003,-0.0006,-0.0023,0.00008,2018-09-12,0.005109964,0,0.001047654
2018-09-13,0.001802926,0.0045,-0.0044,-0.004,0.00008,2018-09-13,0.00071929,0.002434586,0.00127095
2018-09-14,-0.003513821,0.0012,0.0026,0.0025,0.00008,2018-09-14,-0.00220315,0,0.001230671
2018-09-17,-0.005569388,-0.0071,-0.0046,0.0083,0.00008,2018-09-17,-0.004327554,0,0.001161834
2018-09-18,-0.006075075,0.0057,0.0005,-0.0048,0.00008,2018-09-18,-0.005246233,0,0.000748842
2018-09-19,-0.001936077,0.0006,-0.0066,0.0128,0.00008,2018-09-19,-0.000842634,0,0.001013443
2018-09-20,0.002603645,0.0077,0.0031,-0.0022,0.00008,2018-09-20,0.003359639,0.000112984,0.000788978
2018-09-21,0.004452039,-0.0013,-0.0042,0.003,0.00008,2018-09-21,0.00549234,0,0.000960301
2018-09-24,-0.013472193,-0.0031,0.0006,-0.009,0.00008,2018-09-24,-0.012615837,0,0.000776356
2018-09-25,0.004942708,-0.0005,0.0027,-0.0038,0.00008,2018-09-25,0.005783817,9.47E-05,0.000855809
2018-09-26,0.008161267,-0.004,-0.0038,-0.0063,0.00008,2018-09-26,0.008810954,2.94E-05,0.000599087
2018-09-27,-0.002498638,0.0027,-0.0026,-0.0055,0.00008,2018-09-27,-0.001796492,0,0.000622146
2018-09-28,0.002111088,-0.0003,0.004,-0.002,0.00008,2018-09-28,0.003247603,0,0.001056515
2018-10-01,0.003252441,0.0016,-0.0162,0.0034,0.00008,2018-10-01,0.004529606,0,0.001197165
2018-10-02,0.000330258,-0.0021,-0.0098,0.0059,0.00008,2018-10-02,0.001498352,0,0.001088094
2018-10-03,0.001646356,0.002,0.0084,0.0051,0.00008,2018-10-03,0.002379136,0,0.00065278
2018-10-04,-0.007715201,-0.0093,-0.0106,0.0157,0.00008,2018-10-04,-0.006427401,0,0.0012078
2018-10-05,-0.014078506,-0.0064,-0.0043,0.0038,0.00008,2018-10-05,-0.012376418,0,0.001622088
2018-10-08,-0.010926044,-0.0017,-0.004,0.0122,0.00008,2018-10-08,-0.009984827,0,0.000861217
2018-10-09,-0.006151102,-0.0018,-0.0029,0.0028,0.00008,2018-10-09,-0.005318082,0,0.00075302
2018-10-10,0.003092947,-0.0333,0.0029,0.011,0.00008,2018-10-10,0.004106389,0,0.000933442
2018-10-11,-0.022341969,-0.0196,0.0045,-0.0092,0.00008,2018-10-11,-0.023233978,0.001732081,0.000760072
2018-10-12,-0.004484077,0.0138,-0.0088,-0.0174,0.00008,2018-10-12,-0.004682445,0.001151868,0.0008735
2018-10-15,0.00380572,-0.0048,0.0092,0.0051,0.00008,2018-10-15,0.004997029,0,0.001111309
2018-10-16,0.011460624,0.0224,0.0068,-0.0143,0.00008,2018-10-16,0.011625477,0.000495539,0.000580392
2018-10-17,0.015862991,-0.0008,-0.0068,0.0025,0.00008,2018-10-17,0.012651532,0.004353684,0.001062225
2018-10-18,-0.009215187,-0.0154,-0.0054,0.0042,0.00008,2018-10-18,-0.008066455,0,0.001068732
2018-10-19,-0.00158248,-0.0025,-0.0133,0.0071,0.00008,2018-10-19,-0.000543417,0,0.000959063
2018-10-22,-0.001697551,-0.0038,0.0048,-0.0125,0.00008,2018-10-22,-0.000719351,0,0.0008982
2018-10-23,-0.019470573,-0.0062,-0.001,-0.0041,0.00008,2018-10-23,-0.01811141,0,0.001279163
2018-10-24,0.004784772,-0.0333,-0.0093,0.0077,0.00008,2018-10-24,0.00587435,0,0.001009578
2018-10-25,-0.01175804,0.0193,0.0042,-0.0058,0.00008,2018-10-25,-0.010664742,0,0.001013298
2018-10-26,-0.001129485,-0.0165,0.0058,0.0035,0.00008,2018-10-26,-0.000260019,0,0.000789466
2018-10-29,-0.004956862,-0.0077,-0.0033,0.0162,0.00008,2018-10-29,-0.003982316,0,0.000894546
2018-10-30,-0.017110935,0.0166,0.0042,0.0008,0.00008,2018-10-30,-0.015958113,0,0.001072822
2018-10-31,0.005803573,0.0122,-0.0066,-0.0074,0.00008,2018-10-31,0.006570483,0,0.00068691
2018-11-01,0.014924476,0.0129,0.0135,-0.0114,0.00008,2018-11-01,0.015707092,0,0.000702616
2018-11-02,0.018815085,-0.0053,0.0079,0.0067,0.00008,2018-11-02,0.019647954,0,0.000752869
2018-11-05,-0.001020673,0.004,-0.0101,0.0155,0.00008,2018-11-05,0.000363931,0,0.001304604
2018-11-06,0.002664435,0.0058,-0.0016,0.0003,0.00008,2018-11-06,0.003673719,0,0.000929284
2018-11-07,0.008787151,0.0211,-0.0033,-0.0106,0.00008,2018-11-07,0.009952281,0,0.00108513
2018-11-08,0.004990542,-0.0028,-0.0025,0.0026,0.00008,2018-11-08,0.005177092,0.00100257,0.00110912
2018-11-09,-0.003644765,-0.0104,-0.0086,0.0041,0.00008,2018-11-09,-0.002560159,0,0.001004606
2018-11-12,-0.003734433,-0.0206,0.0001,0.0085,0.00008,2018-11-12,-0.003905218,0.001047466,0.000796681
2018-11-13,-0.001255647,-0.0013,-0.0011,0.0016,0.00008,2018-11-13,-0.000349633,0.000117533,0.000943547
2018-11-14,-0.001551129,-0.0077,0.0003,-0.0029,0.00008,2018-11-14,-0.001956207,0.001376972,0.000891894
2018-11-15,-0.010053488,0.0118,0.0036,-0.0041,0.00008,2018-11-15,-0.00885716,0.000249375,0.001365703
2018-11-16,0.004153493,0.0015,0.0002,-0.0005,0.00008,2018-11-16,0.00521028,0,0.000976787
2018-11-19,-0.003464425,-0.0188,-0.0073,0.023,0.00008,2018-11-19,-0.003341782,0.000894837,0.00093748
2018-11-20,-0.023024524,-0.0185,0.0014,-0.0053,0.00008,2018-11-20,-0.022208488,0.000202441,0.000938477
2018-11-21,-0.009848418,0.0051,0.0098,-0.0034,0.00008,2018-11-21,-0.009396322,0.000560328,0.000932424
2018-11-23,-0.000017268,-0.0055,0.0083,-0.0059,0.00008,2018-11-23,0.000819244,0,0.000756512
2018-11-26,0.010674823,0.0162,-0.0066,-0.002,0.00008,2018-11-26,0.011583728,0,0.000828905
2018-11-27,-0.002253807,0.0011,-0.0109,0.0026,0.00008,2018-11-27,-0.001514297,0,0.00065951
2018-11-28,0.001681724,0.0242,0.0045,-0.0116,0.00008,2018-11-28,0.002332152,0,0.000570428
2018-11-29,0.012780341,-0.0022,-0.001,-0.001,0.00008,2018-11-29,0.013772896,0,0.000912555
2018-11-30,0.003705423,0.0078,-0.0033,-0.0043,0.00008,2018-11-30,0.004616764,0,0.000831341
2018-12-03,0.012044743,0.0113,-0.0005,-0.008,0.00011,2018-12-03,0.01340599,0,0.001251247
2018-12-04,-0.00073806,-0.0345,-0.0097,-0.0021,0.00011,2018-12-04,0.000336139,0,0.000964199
2018-12-06,-0.014148209,-0.0016,0.0014,-0.0105,0.00011,2018-12-06,-0.012870405,0,0.001167804
2018-12-07,0.003998633,-0.0236,0.002,0.0132,0.00011,2018-12-07,0.005195504,0,0.001086871
2018-12-10,-0.004399964,0.001,-0.0011,-0.0162,0.00011,2018-12-10,-0.002937603,0,0.001352361
2018-12-11,-0.001117111,-0.0008,-0.0005,-0.004,0.00011,2018-12-11,0.00011403,0,0.001121141
2018-12-12,0.002052563,0.0068,0.0057,-0.0019,0.00011,2018-12-12,-0.000663079,0.004003233,0.001177591
2018-12-13,-0.004211317,-0.0026,-0.0151,-0.0019,0.00011,2018-12-13,-0.003208963,0.000751092,0.001643446
2018-12-14,-0.005500354,-0.0189,-0.0007,0.005,0.00011,2018-12-14,-0.006131041,0.002304997,0.00156431
2018-12-17,-0.013003416,-0.0213,-0.0026,0.0109,0.00011,2018-12-17,-0.011930351,0,0.000963065
2018-12-18,-0.018553041,-0.0003,0.0003,-0.006,0.00011,2018-12-18,-0.017613993,0.000145909,0.000974957
2018-12-19,-0.007037138,-0.0158,-0.0062,0.0004,0.00011,2018-12-19,-0.005744876,0,0.001182262
2018-12-20,-0.010865945,-0.0162,-0.0029,0.0098,0.00011,2018-12-20,-0.010555892,0.000962469,0.001162522
2018-12-21,-0.040726834,-0.0217,-0.0055,0.0077,0.00011,2018-12-21,-0.039709394,0,0.00090744
2018-12-24,-0.024212129,-0.0255,0.01,-0.0048,0.00011,2018-12-24,-0.023159073,0,0.000943056
2018-12-26,0.007750322,0.0506,-0.0006,-0.0102,0.00011,2018-12-26,0.008631554,0,0.000771232
2018-12-27,0.028959139,0.0078,-0.0066,-0.0012,0.00011,2018-12-27,0.029907777,0,0.000838638
2018-12-28,0.027273442,-0.0003,0.0077,0.0026,0.00011,2018-12-28,0.024385764,0.003772589,0.000774911
2018-12-31,0.018042885,0.009,-0.001,-0.0046,0.00011,2018-12-31,0.019374679,0,0.001221794
2019-01-02,0.001549254,0.0023,0.0059,0.0111,0.0001,2019-01-02,0.002402601,4.99E-05,0.000803247
2019-01-03,0.019757194,-0.0245,0.0036,0.012,0.0001,2019-01-03,0.021290695,0,0.001433501
2019-01-04,0.013330373,0.0355,0.0041,-0.007,0.0001,2019-01-04,0.014674731,0,0.001244358
2019-01-07,0.012049766,0.0094,0.01,-0.0075,0.0001,2019-01-07,0.013513061,0,0.001363295
